scorer,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100
bodyparts,green_hand,green_hand,green_hand,orange_hand,orange_hand,orange_hand
coords,x,y,likelihood,x,y,likelihood
527,506.3681945800781,156.50546264648438,0.33777064085006714,508.7492370605469,160.5050506591797,0.37612974643707275
528,504.4156494140625,147.3883056640625,0.33749568462371826,508.6959533691406,160.59234619140625,0.38484251499176025
529,506.515869140625,156.30686950683594,0.33650124073028564,508.7581787109375,160.41180419921875,0.3955349326133728
530,508.1717529296875,156.6258087158203,0.33690330386161804,509.2071533203125,159.41323852539062,0.3581434488296509
531,508.1290588378906,156.50682067871094,0.32813411951065063,509.26458740234375,159.30706787109375,0.3599877953529358
532,508.3252258300781,156.76870727539062,0.3429217040538788,509.2731018066406,158.73590087890625,0.3579391837120056
533,508.6756896972656,156.88441467285156,0.3423655033111572,509.3407897949219,158.34327697753906,0.3420746922492981
534,508.5273742675781,156.68240356445312,0.34641242027282715,516.71240234375,144.64920043945312,0.3397471606731415
535,507.296142578125,156.50457763671875,0.3546730875968933,509.14892578125,159.2762451171875,0.3717755675315857
536,507.1899108886719,156.7988739013672,0.35546618700027466,509.179443359375,159.81600952148438,0.37410470843315125
537,506.91485595703125,156.74691772460938,0.35783180594444275,508.8490905761719,159.9852752685547,0.3809124827384949
538,506.5588073730469,156.74301147460938,0.3569941520690918,508.703369140625,160.43634033203125,0.3932613134384155
539,506.6932067871094,156.7091522216797,0.363073468208313,508.78253173828125,160.50308227539062,0.39108672738075256
540,507.0229187011719,156.78973388671875,0.3588305115699768,509.0105285644531,160.55580139160156,0.38465553522109985
541,507.0602111816406,156.29725646972656,0.35546958446502686,508.807861328125,160.17343139648438,0.3763146996498108
542,507.62237548828125,156.50582885742188,0.33593419194221497,508.6832580566406,159.53016662597656,0.3779478669166565
543,507.8656005859375,156.59127807617188,0.3230248689651489,508.567138671875,158.91073608398438,0.3573417365550995
544,507.8687438964844,156.45297241210938,0.3230482339859009,508.7300720214844,158.686279296875,0.35788923501968384
545,507.0788269042969,155.9187774658203,0.3289375603199005,508.7503967285156,159.57505798339844,0.3613353371620178
546,504.404541015625,146.9186553955078,0.3370569348335266,508.5820007324219,159.8143768310547,0.3701261281967163
547,504.4961242675781,147.28570556640625,0.34275469183921814,508.37774658203125,160.10736083984375,0.3658910095691681
548,504.3445739746094,147.43450927734375,0.34973469376564026,508.2790832519531,159.91635131835938,0.36314618587493896
549,504.2919616699219,147.4461669921875,0.34959304332733154,508.3531799316406,159.89663696289062,0.362779438495636
550,504.4197082519531,147.4053955078125,0.34937584400177,508.20654296875,160.08999633789062,0.36559414863586426
551,504.06732177734375,147.30755615234375,0.36261099576950073,508.0312805175781,160.0713348388672,0.3830793797969818
552,503.9339904785156,147.04884338378906,0.3597294092178345,508.40966796875,160.11599731445312,0.390996515750885
553,504.3323669433594,147.0001983642578,0.3423827886581421,508.6294250488281,159.96099853515625,0.3828423023223877
554,504.7317810058594,147.17031860351562,0.3274744749069214,508.6639404296875,159.4279327392578,0.365847110748291
555,504.7022705078125,146.53469848632812,0.3237568736076355,508.6920471191406,159.088623046875,0.3545452654361725
556,504.5865783691406,147.20042419433594,0.3568747043609619,509.38580322265625,158.87493896484375,0.34262537956237793
557,504.2787170410156,147.4700469970703,0.3722897171974182,509.33575439453125,159.20977783203125,0.36251163482666016
558,504.04791259765625,147.17205810546875,0.3850659430027008,509.0824890136719,159.53134155273438,0.3622550368309021
559,504.080322265625,147.3957977294922,0.39822667837142944,508.97430419921875,159.78488159179688,0.3652164936065674
560,503.85858154296875,147.36849975585938,0.390147864818573,509.07525634765625,159.7690887451172,0.380491703748703
561,504.14398193359375,147.25668334960938,0.3937768340110779,509.0160827636719,159.7602996826172,0.3865097761154175
562,504.59637451171875,146.80221557617188,0.36816471815109253,508.85467529296875,159.80616760253906,0.3642727732658386
563,508.4806823730469,141.6191864013672,0.3259357213973999,508.6233215332031,159.26364135742188,0.3889167308807373
564,508.6454162597656,141.99420166015625,0.3286513090133667,508.69354248046875,158.56825256347656,0.36247578263282776
565,509.0023498535156,141.90786743164062,0.32078060507774353,518.337646484375,144.42469787597656,0.34820669889450073
566,509.14691162109375,141.6287384033203,0.31502410769462585,518.2787475585938,144.54080200195312,0.3450295925140381
567,507.5295104980469,156.55091857910156,0.32670947909355164,509.0976257324219,158.77243041992188,0.3698347210884094
568,506.6762390136719,156.34771728515625,0.3253288269042969,508.9871826171875,159.60400390625,0.4063522219657898
569,506.630615234375,156.19931030273438,0.3205243945121765,508.88970947265625,159.781494140625,0.4076986312866211
570,506.2861022949219,156.22525024414062,0.33579039573669434,508.2668762207031,160.04991149902344,0.42654451727867126
571,504.1064147949219,146.1338348388672,0.33885693550109863,508.28265380859375,159.83447265625,0.4160841703414917
572,504.1759033203125,146.05613708496094,0.3451778292655945,508.0256042480469,160.64405822753906,0.4211637079715729
573,504.5690002441406,146.373779296875,0.3392541706562042,508.22674560546875,160.6602325439453,0.4018690884113312
574,507.4019470214844,156.37246704101562,0.33339303731918335,508.2725524902344,159.92147827148438,0.3811754584312439
575,507.59185791015625,156.53843688964844,0.3209787607192993,508.71148681640625,159.03489685058594,0.3576749265193939
576,509.29296875,141.4490966796875,0.31257376074790955,509.0589294433594,158.85084533691406,0.3365403115749359
577,504.9472351074219,147.2381134033203,0.3424937129020691,509.0778503417969,159.27664184570312,0.356132835149765
578,504.385009765625,147.3179931640625,0.353349506855011,508.842529296875,159.75990295410156,0.36955955624580383
579,504.2774353027344,147.3858642578125,0.34853124618530273,508.828125,159.6357879638672,0.3647785186767578
580,504.3598937988281,147.43447875976562,0.35323500633239746,508.8351745605469,159.39639282226562,0.34869229793548584
581,504.3891296386719,147.54571533203125,0.3624096214771271,508.7259826660156,159.46080017089844,0.3513750433921814
582,504.501220703125,147.35031127929688,0.3706951439380646,508.640625,159.43382263183594,0.3620050847530365
583,504.2480773925781,147.61691284179688,0.39236029982566833,508.6553649902344,159.39915466308594,0.37249279022216797
584,503.8423156738281,147.32382202148438,0.40112730860710144,508.6920166015625,159.1095428466797,0.37714123725891113
585,504.2392883300781,147.26312255859375,0.3923182189464569,508.967041015625,159.44503784179688,0.3772526979446411
586,504.45135498046875,147.30953979492188,0.3699498176574707,509.0948181152344,159.5737762451172,0.36178573966026306
587,504.95989990234375,147.64590454101562,0.3542146682739258,518.0017700195312,143.7918243408203,0.3433740735054016
588,504.9544982910156,147.79910278320312,0.3363875150680542,518.39599609375,143.83010864257812,0.34305042028427124
589,504.5596618652344,147.21998596191406,0.3375502824783325,508.7342224121094,159.54757690429688,0.35344478487968445
590,504.46173095703125,146.7486114501953,0.3371623158454895,508.5217590332031,159.88949584960938,0.3760145902633667
591,506.87872314453125,156.61436462402344,0.33900073170661926,508.485107421875,159.8187713623047,0.3797922432422638
592,504.1564636230469,146.93199157714844,0.3533523380756378,508.34326171875,159.71629333496094,0.3764871060848236
593,503.9842224121094,147.21328735351562,0.3445214033126831,508.4752197265625,159.9062042236328,0.3830481171607971
594,504.3662414550781,147.37557983398438,0.3516356348991394,508.3587951660156,160.2147674560547,0.3838195204734802
595,507.2525939941406,156.4235076904297,0.35273176431655884,508.5933532714844,160.1887664794922,0.3744543790817261
596,507.1400146484375,156.35031127929688,0.3447328805923462,508.88470458984375,159.99105834960938,0.37029218673706055
597,507.04742431640625,156.15748596191406,0.3379021883010864,508.97662353515625,159.84339904785156,0.353657066822052
598,507.0370178222656,156.18699645996094,0.33458346128463745,508.7103271484375,159.78756713867188,0.3530226945877075
599,506.5397033691406,156.1604766845703,0.35253846645355225,508.31195068359375,160.47731018066406,0.3729332387447357
600,506.6562805175781,156.41134643554688,0.35293906927108765,508.32232666015625,160.30484008789062,0.380653440952301
601,504.33209228515625,147.5001678466797,0.37264612317085266,508.1506652832031,160.22552490234375,0.3867262005805969
602,504.03765869140625,147.38632202148438,0.3744722008705139,508.22772216796875,160.1868896484375,0.39105379581451416
603,504.0921936035156,147.29177856445312,0.3663634657859802,508.5988464355469,160.40367126464844,0.38259586691856384
604,503.9111022949219,146.46104431152344,0.36597901582717896,508.6373596191406,160.50462341308594,0.390474796295166
605,504.19476318359375,145.78768920898438,0.351275771856308,508.98089599609375,159.96170043945312,0.42120712995529175
606,507.3171081542969,140.31344604492188,0.3363719880580902,509.04620361328125,159.3488311767578,0.4214940071105957
607,507.54058837890625,140.47544860839844,0.33638834953308105,509.3329162597656,159.2529754638672,0.3939433693885803
608,507.7887268066406,140.61441040039062,0.3275449573993683,509.10113525390625,159.12989807128906,0.3749336004257202
609,504.44024658203125,146.87362670898438,0.34734344482421875,517.1890869140625,142.21571350097656,0.3732612729072571
610,503.96148681640625,146.94020080566406,0.37284189462661743,517.5250854492188,141.89151000976562,0.37168237566947937
611,503.67218017578125,146.96324157714844,0.3760579824447632,508.0919189453125,158.82632446289062,0.3605673015117645
612,503.9233703613281,146.40188598632812,0.37512072920799255,507.6228942871094,158.7501983642578,0.36185282468795776
613,504.58636474609375,145.3610076904297,0.3619344234466553,507.0683288574219,158.44680786132812,0.37064749002456665
614,506.4602355957031,139.65565490722656,0.3414088189601898,506.218994140625,158.18594360351562,0.4019947648048401
615,507.1239929199219,140.15570068359375,0.36133652925491333,508.9144287109375,144.30252075195312,0.38596290349960327
616,507.3279724121094,140.39425659179688,0.3682679235935211,508.98297119140625,143.42530822753906,0.38482069969177246
617,507.502197265625,140.45849609375,0.3555607199668884,509.1199645996094,143.5218048095703,0.3767612874507904
618,507.13189697265625,140.4697265625,0.3610103726387024,509.0782470703125,143.6369171142578,0.39705437421798706
619,506.9622802734375,140.30874633789062,0.3721432685852051,509.03717041015625,143.85533142089844,0.4028216004371643
620,503.7978820800781,145.76455688476562,0.3519183397293091,508.7680358886719,143.51693725585938,0.3661940395832062
621,504.9936218261719,131.6699676513672,0.35667702555656433,505.4498596191406,156.44532775878906,0.3666667938232422
622,503.1612854003906,146.33261108398438,0.3733091950416565,505.2928466796875,156.58316040039062,0.37168002128601074
623,503.68280029296875,145.6138153076172,0.38910335302352905,506.5148010253906,157.54664611816406,0.3761199712753296
624,506.2110900878906,140.02015686035156,0.326682984828949,508.7380676269531,144.5724639892578,0.41777825355529785
625,506.3233337402344,140.18479919433594,0.3239899277687073,509.03204345703125,144.3472442626953,0.4161156415939331
626,506.7823486328125,140.01663208007812,0.3253307342529297,508.80450439453125,143.9290771484375,0.40981683135032654
627,507.30224609375,140.29583740234375,0.3456026315689087,508.9346008300781,143.5008087158203,0.41052770614624023
628,507.2957763671875,140.26705932617188,0.36496055126190186,508.6055908203125,143.29428100585938,0.415646493434906
629,503.3645935058594,145.21395874023438,0.35907167196273804,508.10748291015625,142.83555603027344,0.38881993293762207
630,504.4360656738281,130.71519470214844,0.37008601427078247,508.1171875,143.0345001220703,0.3822755217552185
631,502.948486328125,144.96694946289062,0.35642731189727783,508.3708801269531,143.85781860351562,0.3800804316997528
632,503.21337890625,145.0660400390625,0.3508269488811493,508.46661376953125,144.4727325439453,0.384332537651062
633,506.2812194824219,139.80435180664062,0.33379167318344116,508.32012939453125,144.1592254638672,0.41829973459243774
634,506.22021484375,139.7201385498047,0.3307717740535736,508.0350646972656,143.55149841308594,0.41859519481658936
635,506.98590087890625,139.6617431640625,0.33350905776023865,508.03192138671875,143.03778076171875,0.39931368827819824
636,507.0367431640625,140.09063720703125,0.3481168746948242,508.05987548828125,143.09425354003906,0.41248515248298645
637,507.1119384765625,140.11424255371094,0.3467949628829956,508.16064453125,143.5649871826172,0.4181064963340759
638,507.0473937988281,139.73300170898438,0.34712862968444824,507.9066467285156,143.5152587890625,0.415452778339386
639,506.6767272949219,139.49566650390625,0.34078991413116455,507.677734375,143.36337280273438,0.41939979791641235
640,506.2672119140625,139.48631286621094,0.3372812867164612,507.7880554199219,143.5967254638672,0.42801782488822937
641,506.1432189941406,139.52328491210938,0.3347967863082886,507.9197998046875,143.71975708007812,0.4260358214378357
642,506.63262939453125,139.85816955566406,0.3309490978717804,507.96685791015625,143.87477111816406,0.4209188222885132
643,506.51373291015625,139.71951293945312,0.32189619541168213,508.4827575683594,144.1806640625,0.4227375388145447
644,506.8378601074219,139.85462951660156,0.3141176402568817,508.6594543457031,143.98829650878906,0.40883880853652954
645,506.7352294921875,139.76719665527344,0.33257049322128296,508.28704833984375,144.2354278564453,0.42148658633232117
646,506.5024108886719,139.4414825439453,0.3371933698654175,507.9012756347656,144.11233520507812,0.4224521517753601
647,506.32080078125,139.15805053710938,0.3315116763114929,507.60223388671875,144.2120819091797,0.4223790466785431
648,506.2554931640625,139.31544494628906,0.33440667390823364,507.6170959472656,144.14625549316406,0.4224359691143036
649,506.15087890625,138.95449829101562,0.3343815803527832,507.45452880859375,144.20245361328125,0.4161335825920105
650,505.8596496582031,138.85302734375,0.3216424584388733,507.6700134277344,144.4126739501953,0.41524097323417664
651,505.80828857421875,139.01292419433594,0.3296944797039032,507.8311462402344,144.41421508789062,0.4224139451980591
652,506.50701904296875,139.5165252685547,0.3339138627052307,507.9190673828125,143.5778045654297,0.4191609025001526
653,506.4930419921875,139.1149444580078,0.3234191834926605,507.1864318847656,142.7537841796875,0.4062880277633667
654,506.5369873046875,139.01197814941406,0.32568514347076416,507.125244140625,142.8763427734375,0.41132956743240356
655,506.336181640625,138.9851531982422,0.32713863253593445,506.6027526855469,142.61953735351562,0.4176861047744751
656,506.1470642089844,138.75082397460938,0.32347357273101807,506.1601257324219,142.3949432373047,0.4222274422645569
657,506.0866394042969,138.552734375,0.3265590965747833,506.2172546386719,142.0075225830078,0.4432043731212616
658,506.0537414550781,138.407958984375,0.32618141174316406,506.1861572265625,142.02444458007812,0.4440478980541229
659,505.72802734375,138.8856201171875,0.32702577114105225,505.9902038574219,142.32150268554688,0.44416916370391846
660,490.9823303222656,143.83030700683594,0.3237382471561432,507.3017883300781,143.65708923339844,0.4502579867839813
661,505.9884338378906,138.89224243164062,0.3115989565849304,507.3291320800781,143.52886962890625,0.4425307512283325
662,505.8336181640625,138.7229766845703,0.3092128038406372,507.7896423339844,143.70797729492188,0.44095566868782043
663,506.123779296875,138.8839569091797,0.3047858774662018,507.9590759277344,143.88771057128906,0.4386019706726074
664,506.31951904296875,138.8923797607422,0.3105071783065796,507.5928649902344,143.6240692138672,0.43360835313796997
665,506.2656555175781,138.9430389404297,0.32439887523651123,507.11639404296875,143.66383361816406,0.4366515278816223
666,506.1778869628906,139.21824645996094,0.33783090114593506,506.7919616699219,143.4414520263672,0.4394279718399048
667,506.044189453125,138.9993896484375,0.33169078826904297,506.4583740234375,143.27359008789062,0.4401341676712036
668,506.0129089355469,139.10877990722656,0.33848538994789124,506.3571472167969,143.6468505859375,0.4367673695087433
669,506.200439453125,139.2953643798828,0.3409525752067566,507.0350341796875,144.1484832763672,0.43878090381622314
670,506.163330078125,139.2758026123047,0.3506149649620056,507.54150390625,144.57273864746094,0.436694860458374
671,506.3298034667969,139.1216583251953,0.33763009309768677,507.4670715332031,144.08599853515625,0.429161936044693
672,506.33880615234375,139.40879821777344,0.3440578579902649,507.3573913574219,143.83143615722656,0.42816591262817383
673,506.3206787109375,139.44549560546875,0.33953243494033813,507.7388000488281,144.09210205078125,0.43353140354156494
674,506.42510986328125,139.2996063232422,0.33961689472198486,507.7852478027344,143.9779815673828,0.4267663061618805
675,506.3460998535156,139.4135284423828,0.338473916053772,507.7326965332031,143.80606079101562,0.4292076826095581
676,503.53851318359375,129.84153747558594,0.35354965925216675,506.45458984375,142.23280334472656,0.4123912751674652
677,503.1042175292969,130.25021362304688,0.4083057641983032,505.0431823730469,140.6778106689453,0.39667803049087524
678,503.0072326660156,129.64724731445312,0.37151670455932617,505.4880676269531,141.16555786132812,0.40850746631622314
679,503.1380920410156,129.15878295898438,0.3622494339942932,505.2901611328125,141.0134735107422,0.4126910865306854
680,505.8489685058594,138.56385803222656,0.3269844651222229,505.68115234375,141.89239501953125,0.42558035254478455
681,505.9443359375,138.59747314453125,0.32219329476356506,505.865966796875,141.8540496826172,0.42856377363204956
682,506.5515441894531,138.72509765625,0.33549225330352783,506.4320373535156,142.32733154296875,0.427043080329895
683,506.8340759277344,138.37762451171875,0.34574705362319946,506.6596374511719,142.45819091796875,0.4348331391811371
684,506.4541931152344,138.8319854736328,0.33015328645706177,506.2445068359375,142.81800842285156,0.4305360019207001
685,506.2276916503906,138.8988037109375,0.3376239836215973,506.4606018066406,142.80943298339844,0.4336610436439514
686,505.9241943359375,138.80862426757812,0.34047529101371765,506.2272033691406,142.57354736328125,0.43750256299972534
687,505.8670654296875,138.63368225097656,0.3388455808162689,506.2612609863281,142.64266967773438,0.44055894017219543
688,505.6478271484375,138.7299041748047,0.33795398473739624,506.19866943359375,143.0288848876953,0.44334784150123596
689,505.8018493652344,138.58877563476562,0.3290891647338867,506.8308410644531,143.3218994140625,0.4436100125312805
690,506.1789245605469,138.53726196289062,0.3236634135246277,506.9130554199219,142.53778076171875,0.4479334354400635
691,506.1468811035156,138.16204833984375,0.321754515171051,506.9386291503906,142.00408935546875,0.44569313526153564
692,506.0469055175781,138.37342834472656,0.3097120523452759,507.6546630859375,142.2605743408203,0.4473368227481842
693,506.2900085449219,138.4848175048828,0.32297003269195557,507.5215148925781,142.6798553466797,0.44236165285110474
694,506.3575439453125,138.48892211914062,0.3296801447868347,507.076416015625,142.73826599121094,0.44214919209480286
695,506.2817687988281,138.30075073242188,0.32522231340408325,506.2349853515625,141.7230224609375,0.4464566111564636
696,506.5975341796875,138.3408966064453,0.3400232195854187,505.44561767578125,141.16514587402344,0.4367300868034363
697,506.4207763671875,138.65283203125,0.33558180928230286,505.2715759277344,141.21621704101562,0.43504393100738525
698,506.2403564453125,138.48190307617188,0.33268487453460693,505.3547668457031,141.6046142578125,0.4390507936477661
699,505.96807861328125,138.3472900390625,0.33004772663116455,505.6267395019531,142.13026428222656,0.4517878592014313
700,506.1632995605469,138.63243103027344,0.32833200693130493,506.173095703125,142.231689453125,0.44797515869140625
701,506.5108947753906,138.35775756835938,0.32638978958129883,505.9720764160156,141.40606689453125,0.43512678146362305
702,506.6977844238281,138.65716552734375,0.3222322463989258,506.9394836425781,142.42616271972656,0.4294864237308502
703,506.6526184082031,139.12472534179688,0.3190791606903076,507.3938293457031,142.6719970703125,0.42106038331985474
704,506.778076171875,138.54615783691406,0.3326570987701416,507.12908935546875,143.26194763183594,0.4291081428527832
705,506.4895324707031,138.7404327392578,0.31867510080337524,506.1373291015625,142.5253448486328,0.4350680112838745
706,506.4536437988281,138.62484741210938,0.32424724102020264,506.057861328125,142.27296447753906,0.4360845685005188
707,506.2837219238281,138.60084533691406,0.32321444153785706,505.7645568847656,141.80467224121094,0.4352758526802063
708,506.3704833984375,138.51644897460938,0.32844942808151245,505.7654113769531,141.73268127441406,0.4268793761730194
709,505.94097900390625,138.6938934326172,0.3222251832485199,505.6175537109375,141.9903564453125,0.4287692904472351
710,505.9473876953125,138.82972717285156,0.3217422366142273,505.9281005859375,142.75718688964844,0.43777787685394287
711,506.1688537597656,138.83090209960938,0.3255118131637573,506.3477478027344,143.16262817382812,0.4336075186729431
712,506.1995849609375,138.8843231201172,0.3259565234184265,506.23809814453125,142.5380859375,0.4347755014896393
713,506.13671875,138.91481018066406,0.32582730054855347,506.3036193847656,142.39944458007812,0.42998382449150085
714,506.3604736328125,139.0386199951172,0.3313104510307312,506.51959228515625,142.5564727783203,0.4234519600868225
715,506.3841247558594,139.37960815429688,0.32344716787338257,506.7371520996094,143.19509887695312,0.42215293645858765
716,506.13494873046875,139.14418029785156,0.3329683840274811,506.70391845703125,143.6261749267578,0.4218905568122864
717,506.0714111328125,139.1017303466797,0.3369201421737671,506.51727294921875,143.50730895996094,0.4271843135356903
718,505.9263000488281,139.0592041015625,0.33455604314804077,506.6575012207031,144.24789428710938,0.4299168288707733
719,505.8449401855469,138.91615295410156,0.33436235785484314,506.6795959472656,144.37367248535156,0.43056464195251465
720,505.9047546386719,139.03216552734375,0.3408578038215637,506.6656494140625,144.3086700439453,0.4268595576286316
721,505.6882019042969,139.08421325683594,0.3314025104045868,507.09527587890625,144.91929626464844,0.44127652049064636
722,505.41021728515625,139.092529296875,0.32971400022506714,507.0654296875,144.96627807617188,0.44925710558891296
723,505.1573181152344,139.06817626953125,0.33863365650177,507.08416748046875,144.9777374267578,0.4506440758705139
724,506.0772399902344,138.6114501953125,0.3455467224121094,506.8016052246094,144.89834594726562,0.4084901511669159
725,506.1006774902344,137.81138610839844,0.3476807475090027,504.3935546875,156.6845703125,0.39218711853027344
726,505.8752136230469,138.36256408691406,0.35489892959594727,506.80224609375,145.68128967285156,0.40160059928894043
727,505.3758544921875,138.6891326904297,0.33078527450561523,503.999267578125,157.33053588867188,0.3879716098308563
728,505.3894348144531,138.7035369873047,0.34122180938720703,504.66473388671875,157.8489532470703,0.41125255823135376
729,505.7154235839844,139.4195098876953,0.3441794514656067,505.14599609375,158.2505340576172,0.4188058376312256
730,507.4078063964844,140.2410430908203,0.3626330494880676,506.11065673828125,158.40374755859375,0.422723650932312
731,507.3125,139.8514404296875,0.3428134322166443,505.7784423828125,158.50477600097656,0.4006807506084442
732,506.7789611816406,139.86915588378906,0.35129088163375854,505.5549621582031,157.6336669921875,0.3912712633609772
733,506.6293029785156,139.53118896484375,0.34598881006240845,505.82989501953125,157.61785888671875,0.40092480182647705
734,506.395751953125,138.8908233642578,0.3340758681297302,506.10272216796875,157.80215454101562,0.3982927203178406
735,506.3583068847656,138.70095825195312,0.32995712757110596,505.7753601074219,157.2998809814453,0.3916253447532654
736,506.066162109375,138.47169494628906,0.32880738377571106,504.8798828125,156.6558074951172,0.39162829518318176
737,506.08203125,139.1099853515625,0.33379489183425903,505.3310852050781,157.25186157226562,0.3968244791030884
738,504.1611022949219,145.3932647705078,0.3285035490989685,505.9226989746094,157.76478576660156,0.39573797583580017
739,503.90972900390625,144.88597106933594,0.3430844247341156,506.1984558105469,157.4540557861328,0.39110898971557617
740,507.8285217285156,124.53013610839844,0.321241557598114,506.01031494140625,157.1134796142578,0.4074541926383972
741,505.8719482421875,140.336669921875,0.3085262179374695,506.50555419921875,158.02622985839844,0.42103949189186096
742,506.9739685058594,123.83644104003906,0.31322944164276123,506.0235290527344,158.07264709472656,0.4173531234264374
743,506.87310791015625,123.65457916259766,0.3202313184738159,506.21820068359375,158.01870727539062,0.41667991876602173
744,506.9203796386719,123.7121353149414,0.31784912943840027,506.3393249511719,158.15054321289062,0.4097691774368286
745,505.1089782714844,139.2980499267578,0.3249592185020447,506.21270751953125,158.20835876464844,0.409748375415802
746,507.4808349609375,124.03634643554688,0.3222865164279938,508.34625244140625,144.22610473632812,0.413843035697937
747,502.6640930175781,144.58543395996094,0.36416929960250854,505.57928466796875,156.99539184570312,0.3970501720905304
748,502.4546813964844,145.12936401367188,0.39517247676849365,505.691162109375,156.70089721679688,0.3877728581428528
749,502.4335632324219,144.759765625,0.4035758972167969,505.558837890625,157.1758575439453,0.3929598033428192
750,505.60845947265625,138.34556579589844,0.345241516828537,505.0386047363281,157.43569946289062,0.4180822968482971
751,505.5041809082031,138.0978240966797,0.3443843126296997,504.8539733886719,156.8361358642578,0.41308096051216125
752,505.7118225097656,138.0758819580078,0.3479806184768677,506.51190185546875,144.49685668945312,0.40567487478256226
753,505.9546203613281,138.4150848388672,0.3522987365722656,504.69305419921875,155.6832733154297,0.40882349014282227
754,505.9972839355469,139.02703857421875,0.35549962520599365,507.1640319824219,143.33050537109375,0.42548617720603943
755,506.1722717285156,139.6581573486328,0.3483937978744507,507.6038818359375,143.19085693359375,0.4379176199436188
756,506.4043273925781,139.95730590820312,0.34968334436416626,508.0056457519531,143.39694213867188,0.42038238048553467
757,502.3685607910156,143.50973510742188,0.3651749789714813,507.5864562988281,142.94493103027344,0.39549753069877625
758,501.9793395996094,144.49862670898438,0.3687782287597656,504.0737609863281,155.71176147460938,0.38571983575820923
759,502.81243896484375,143.79782104492188,0.3491573929786682,504.2320251464844,155.8976593017578,0.380959153175354
760,506.7125549316406,138.8353729248047,0.3505287170410156,507.5650634765625,143.83709716796875,0.41792356967926025
761,506.1123962402344,139.21432495117188,0.33714866638183594,507.75732421875,143.27085876464844,0.43129462003707886
762,505.9770202636719,138.80538940429688,0.3310863971710205,507.6221618652344,143.12989807128906,0.41847437620162964
763,505.8790588378906,138.7483673095703,0.3218376934528351,507.63983154296875,143.29653930664062,0.41570207476615906
764,506.2333984375,139.22154235839844,0.32936885952949524,507.3029479980469,143.4265594482422,0.40987035632133484
765,506.2804260253906,139.6186065673828,0.32776856422424316,507.6474609375,143.34555053710938,0.41711169481277466
766,501.7082214355469,143.79440307617188,0.33051246404647827,508.0162658691406,143.39385986328125,0.41388028860092163
767,501.29986572265625,143.3554229736328,0.3682105541229248,508.1611328125,143.4517364501953,0.4129962921142578
768,501.79632568359375,144.2177276611328,0.36606597900390625,507.47467041015625,143.82810974121094,0.40866222977638245
769,502.53515625,143.9409942626953,0.37237343192100525,507.6694030761719,144.28372192382812,0.4054332971572876
770,502.0702209472656,143.37791442871094,0.3799620270729065,503.07269287109375,155.79769897460938,0.3999110162258148
771,505.9736022949219,139.5076141357422,0.3303687572479248,508.01580810546875,144.18487548828125,0.4164837896823883
772,501.8810119628906,117.1327896118164,0.34332388639450073,506.9690856933594,142.95620727539062,0.417031466960907
773,501.88836669921875,117.18264770507812,0.34479743242263794,507.2228088378906,143.55618286132812,0.42263659834861755
774,502.96990966796875,117.51439666748047,0.32859963178634644,507.69317626953125,143.5889892578125,0.42463529109954834
775,505.54644775390625,139.6724853515625,0.3202406167984009,508.3076477050781,143.94325256347656,0.4255848824977875
776,505.7756042480469,140.21734619140625,0.30578428506851196,508.8460388183594,143.98548889160156,0.42172542214393616
777,502.1827697753906,142.95167541503906,0.3082573711872101,508.66656494140625,143.4917449951172,0.40243232250213623
778,502.205810546875,142.6953582763672,0.3045286238193512,508.728515625,143.74961853027344,0.4043441414833069
779,501.8455810546875,143.2867889404297,0.3286272883415222,508.53961181640625,143.77462768554688,0.4004167914390564
780,506.3657531738281,140.1934051513672,0.30057841539382935,506.48388671875,157.89476013183594,0.41368770599365234
781,506.4514465332031,140.09059143066406,0.3112020492553711,506.7023010253906,158.1652069091797,0.4148404598236084
782,505.4504699707031,139.49508666992188,0.3202134966850281,505.7027282714844,157.61573791503906,0.4146711230278015
783,505.78564453125,123.23719787597656,0.3243257999420166,505.3163757324219,157.29885864257812,0.41415512561798096
784,505.7677917480469,123.14691162109375,0.31834524869918823,505.6146545410156,157.0888671875,0.4116465747356415
785,502.2358703613281,117.43185424804688,0.32536134123802185,507.79095458984375,143.1234130859375,0.409765362739563
786,502.61981201171875,117.46044158935547,0.32182908058166504,507.80767822265625,143.22132873535156,0.42258691787719727
787,506.006591796875,123.55182647705078,0.3148559331893921,508.0011901855469,143.5086212158203,0.4079224765300751
788,503.7510986328125,117.75840759277344,0.31892937421798706,505.8127746582031,156.9341583251953,0.4071498513221741
789,503.6692199707031,117.56785583496094,0.30777448415756226,506.03106689453125,157.1631622314453,0.41668611764907837
790,505.8634338378906,140.3537139892578,0.32369464635849,506.2249450683594,157.46072387695312,0.42253315448760986
791,505.6834716796875,139.87648010253906,0.32898736000061035,505.9189453125,158.19683837890625,0.4055330455303192
792,505.6414794921875,139.2896728515625,0.33806759119033813,505.7466125488281,158.4171905517578,0.40771400928497314
793,505.1944274902344,139.25682067871094,0.335757315158844,505.8876953125,157.84625244140625,0.4152822196483612
